course_name,url,Duration,rating
Unleash Student Creativity with Buncee ,https://www.coursera.org/projects/student-creative-learning-buncee,,No rating
Unreal para Principiantes: Crea videojuegos,https://www.coursera.org/projects/unreal-para-principiantes-crea-videojuegos,,No rating
"Usar Funciones de Búsqueda, Matemáticas y Texto en Excel",https://www.coursera.org/projects/usar-funciones-busqueda-matematicas-texto-excel,,No rating
Usar Funciones de Fecha y Hora en Excel,https://www.coursera.org/projects/usar-funciones-fecha-hora-excel,,No rating
Usar Funciones y Fórmulas Básicas en Excel,https://www.coursera.org/projects/funciones-formulas-basicas-excel,,4.6
Usar fórmulas y funciones básicas en Microsoft Excel,https://www.coursera.org/projects/usar-formulas-funciones-basicas-microsoft-excel,,4.8
Use Basecamp for Project Management,https://www.coursera.org/projects/use-basecamp-for-project-management,,4.5
Use Buncee for Online Teaching,https://www.coursera.org/projects/online-teaching-with-buncee,,No rating
Use Genially to Create Mind Maps,https://www.coursera.org/projects/use-genially-to-create-mind-maps,,No rating
Use vídeos en sus posts de redes sociales con Canva,https://www.coursera.org/projects/use-videos-posts-redes-sociales-canva,,No rating
Using Advanced SWOT Analysis to Determine Competitiveness,https://www.coursera.org/projects/using-advanced-swot-analysis-to-determine-competitiveness,,No rating
Using Cloud Error Reporting to Remediate Workload Issues on GKE,https://www.coursera.org/projects/googlecloud-using-cloud-error-reporting-to-remediate-workload-issues-on-gk-kuthl,,No rating
Using Google Forms for Student Success,https://www.coursera.org/projects/google-forms-student-success,,4.8
Using Porter’s Five Forces Model for Competitive Analysis   ,https://www.coursera.org/projects/using-porters-five-forces-model-for-competitive-analysis,,No rating
Using the Natural Language API from Google Docs,https://www.coursera.org/projects/googlecloud-using-the-natural-language-api-from-google-docs-03efz,,No rating
Utiliser LucidChart pour petites entreprises,https://www.coursera.org/projects/utiliser-lucidchart-pour-petites-entreprises,,No rating
Utiliser PicMonkey pour les petites entreprises,https://www.coursera.org/projects/utiliser-picmonkey-petites-entreprises,,No rating
Utilisez les fonctionnalités cachées de Canva,https://www.coursera.org/projects/utilisez-fonctionnalites-cachees-canva,,No rating
Utiliza Microsoft OneNote para crear tus notas digitales,https://www.coursera.org/projects/utiliza-microsoft-onenote-para-crear-tus-notas-digitales,,No rating
Utilizing Engaging Assessment with Boom Learning,https://www.coursera.org/projects/assessment-boom-learning,,No rating
VPC Network Peering,https://www.coursera.org/projects/googlecloud-vpc-network-peering-0xypr,,No rating
VPC Networking: Cloud HA-VPN,https://www.coursera.org/projects/googlecloud-vpc-networking-cloud-ha-vpn-u9z7x,,No rating
VR with Unity: Build your first Meta Quest VR Project,https://www.coursera.org/projects/vr-unity-build-your-first-meta-quest,,No rating
Validating Your Startup Idea with MVP Experiment Canvas,https://www.coursera.org/projects/validating-your-startup-idea-with-mvp-experiment-canvas,,No rating
Visme pour les débutants,https://www.coursera.org/projects/visme-pour-les-debutants,,No rating
Visualizing Billing Data with Google Data Studio,https://www.coursera.org/projects/googlecloud-visualizing-billing-data-with-google-data-studio-w7wuz,,No rating
Visualizing and Collaborating with Popplet,https://www.coursera.org/projects/classroom-visualizations-collaborations-popplet,,No rating
Vue d’ensemble sur la visualisation de données avec Canva,https://www.coursera.org/projects/vue-densemble-visualisation-donnees-canva,,No rating
Web Scraping with Python,https://www.coursera.org/projects/python-web-scraping,,3.0
Wie Sie ein Facebook Pixel einrichten,https://www.coursera.org/projects/wie-sie-ein-facebook-pixel-einrichten,,No rating
Wie erstellen Sie einen Facebook-Geschäftsführer,https://www.coursera.org/projects/wie-erstellen-sie-einen-facebook-geschaftsfuhrer,,No rating
Wie können Sie mit Pinterest Shopping starten,https://www.coursera.org/projects/wie-konnen-sie-mit-pinterest-shopping-starten,,No rating
Wie man auf Pinterest werben kann,https://www.coursera.org/projects/wie-man-auf-pinterest-werben-kann,,No rating
Wix para principiantes,https://www.coursera.org/projects/wix-para-principiantes,,No rating
Wix pour les débutants,https://www.coursera.org/projects/wix-pour-les-debutants,,No rating
YouTube como un canal estrategico,https://www.coursera.org/projects/youtube-como-canal-estrategico,,4.6
Zielsetzung für eine Facebook Werbekampagne,https://www.coursera.org/projects/zielsetzung-facebook-werbekampagne,,No rating
iOS Mobile Lifecycle and Software Development Approaches,https://www.coursera.org/learn/ios-mobile-lifecycle-and-software-development-approaches,,No rating
Анализ акций и отчетности Apple с помощью Bloomberg Terminal,https://www.coursera.org/projects/analiz-akciy-i-otchetnosti-apple-s-pomoschyu-bloomberg-terminal,,No rating
Анализ доходности с EVA,https://www.coursera.org/projects/profit-analysis-economic-value-added-ru,,No rating
Введение в оценку компаний с WACC,https://www.coursera.org/projects/introduction-valuation-wacc-ru,,4.2
Диверсификация портфеля с помощью корреляционной матрицы,https://www.coursera.org/projects/portfolio-diversification-correlation-matrix-ru,,No rating
Ищем популярные ключевые слова и хэштеги в Twitter,https://www.coursera.org/projects/get-more-followers-by-finding-trending-keywords-and-hashtags-ru,,No rating
Как пользоваться Twitter Ad Manager и смотреть результаты,https://www.coursera.org/projects/kak-polzovatsya-twitter-ad-manager-i-smotret-rezultaty,,No rating
Как планировать посты в нескольких платформах с Hootsuite,https://www.coursera.org/projects/kak-planirovat-posty-v-neskolkikh-platformakh-s-hootsuite,,No rating
Как создавать группу в Facebook,https://www.coursera.org/projects/sozdat-gruppu-v-facebook,,No rating
Как создавать команды и присоединяться к ним с помощью Canva,https://www.coursera.org/projects/how-to-create-and-join-teams-using-canva-ru,,No rating
Как таргетировать группу пользователей в Twitter? ,https://www.coursera.org/projects/demograficheskiye-dannyye-tselevoy-auditorii,,No rating
Как спланировать календарь контента используя Trello,https://www.coursera.org/projects/kak-splanirovat-kalendar-kontenta-ispolzuya-trello,,No rating
Как создать рекламную кампанию в Twitter,https://www.coursera.org/projects/kak-nastroit-kampaniyu-dlya-podpischikov,,No rating
Как создать профиль компании в Facebook,https://www.coursera.org/projects/sozdat-stranitsu-biznes-profilya-facebook,,No rating
Начинаем работать с Canva,https://www.coursera.org/projects/get-started-with-canva-ru,,4.5
Начинаем работать с Hootsuite,https://www.coursera.org/projects/nachat-rabotu-s-hootsuite,,No rating
Оптимизация портфеля с помощью модели Марковица,https://www.coursera.org/projects/portfolio-optimization-markowitz-model-ru,,No rating
Оценка акций через анализ сопоставимых компаний,https://www.coursera.org/projects/stock-valuation-comparable-companies-analysis-ru,,4.9
Оценка акций через модель дисконтирования дивидендов,https://www.coursera.org/projects/stock-valuation-dividend-discount-model-ru,,No rating
Оценка компании по модели DCF,https://www.coursera.org/projects/discounted-cash-flow-modeling-ru,,4.5
Оценка облигаций,https://www.coursera.org/projects/bonds-fixed-income-mathematics-ru,,No rating
Разбираем отчет S-1 для IPO,https://www.coursera.org/projects/ponimaniye-otchetov-kompanii-po-forme-s-1,,No rating
Разработка Расписания Проекта Методом Критического Пути,https://www.coursera.org/projects/razrabotka-raspisaniya-proekta-metodom-kriticheskogo-puti,,No rating
Создаем аккаунт для бизнеса в Twitter,https://www.coursera.org/projects/create-a-business-profile-on-twitter-ru,,No rating
Создаем дизайны для социальных сетей с помощью Canva,https://www.coursera.org/projects/how-to-create-social-media-graphics-using-canva-ru,,4.6
Создаем контентный календарь для твитов,https://www.coursera.org/projects/sozdayem-kontentnyy-kalendar-dlya-tvitov,,No rating
Управление инвестиционными рисками,https://www.coursera.org/projects/investment-risk-management-ru,,4.9
Финансирование банка через облигации,https://www.coursera.org/projects/fixed-income-bank-financing-ru,,No rating
أساسيات python: برمج لعبة تخمين الرقم من الصفر,https://www.coursera.org/projects/python-basics-guess-the-number-arabic,,No rating
أساسيات تحليل البيانات باستخدام جداول بيانات جوجل ,https://www.coursera.org/projects/data-analysis-google-sheets-ar,,4.6
إدارة مخاطر الاستثمار,https://www.coursera.org/projects/investment-risk-management-arabic,,4.6
إضافة الصور والصور المتحركة  في تطبيق فيغما,https://www.coursera.org/projects/idafat-sowar-wa-sowar-almotaharika-fi-tatbiq-figma,,No rating
إعداد برنامج باي تشارم للمبتدئين,https://www.coursera.org/projects/eedad-brnmj-pycharm-lel-mobtadien,,No rating
إنشاء بورتفوليو تجربة المستخدم مع أدوبي بورتفوليو,https://www.coursera.org/projects/inshaa-portfoli--tajribat-lmstakhdem-maa-adobe-portfolio,,No rating
إنشاء رسوم بيانية على جداول بيانات غوغل,https://www.coursera.org/projects/google-sheets-plots-arabic,,4.8
إنشاء عقد مشروع باستخدام محرر مستندات جوجل,https://www.coursera.org/projects/create-a-project-charter-with-google-docs-ar,,No rating
إنشاء لوحة تحكم للبورصة باستخدام أوراق جوجل,https://www.coursera.org/projects/creating-a-dashboard-for-stock-exchange-using-google-sheets-ar,,No rating
اساسيات تحليل أمن الشبكات باستخدام Wireshark,https://www.coursera.org/projects/asasiaat-tahlil-amn-alshabakat-biastikhdam-wireshark,,4.7
استخدام Git + GitLab فى مشاريع تطوير البرمجيات,https://www.coursera.org/projects/biastikhdam-git-gitlab-fi-masharie-tatwir-albarmajiaat,,No rating
البدء باستخدام برنامج كانفا (Canva),https://www.coursera.org/projects/albad-biastikhdam-barnamaj-canva,,4.1
البدء باستخدام وورد اونلاين (Word online),https://www.coursera.org/projects/getting-started-word-online-arabic,,4.8
التسويق العضوي: استفد من مجموعات الفيسبوك للشركات الصغيرة,https://www.coursera.org/projects/taswiq-oudewi-estafid-min-majmouaat-facebook-licharikat-saghira,,No rating
التسويق للمشاريع الصغيرة عبر موقع التواصل الإجتماعي الفيسبوك,https://www.coursera.org/projects/taswiq-lilmachariae-saghira-abera-facebook,,No rating
الخطوات الأولى في فيسمي,https://www.coursera.org/projects/alkhutuat-al-uwlaa-fi-fismi,,No rating
العمل مع المكونات في تطبيق فيغما,https://www.coursera.org/projects/aleamal-mae-almukawinat-fi-figma,,No rating
اهتمامات مستخدم فيسبوك المعتدل,https://www.coursera.org/projects/ehtimamat-mostakhdem-facebook-almoatadel,,No rating
برنامج سلاك للتواصل مع فريق العمل باحترافيّة,https://www.coursera.org/projects/barnamaj-salak-liltawasul-mae-fariq-aleamal-bahtrafy,,4.9
تتبع إجراءات زبائن الموقع باستخدام فيسبوك بيكسل ,https://www.coursera.org/projects/tataboe-ejraat-zabaen-almawkee-bestekhdam-facebook-pixel,,No rating
تصميم عروض تقديمية للمبيعات من خلال موقع Canva,https://www.coursera.org/projects/tasmim-eurud-taqdimiat-almabieat-min-khilal-mawqie-canva,,No rating
تصويرالبيانات في اكسيل: أنشئ لوحة معلومات تفاعلية,https://www.coursera.org/projects/tasweer-bayanat-excel,,No rating
تصوير البيانات في تابلو: أنشئ لوحات المعلومات والقصص,https://www.coursera.org/projects/taswir-bayanat-tableau,,No rating
تصيميم قصص الفيسبوك والانستغرام باستخدام كانفا (Canva),https://www.coursera.org/projects/sozdavat-istorii-facebook-i-instagram-v-canva,,No rating
تطوير خطة توفير على دخل ثابت باستخدام جداول بيانات جوجل,https://www.coursera.org/projects/develop-a-savings-plan-on-a-fixed-income-with-google-sheets-ar,,4.9
"تعليم  lookup, math, text ,reference   فى Excel",https://www.coursera.org/projects/taelim-lookup-math-text-reference-faa-barnamaj-excel,,No rating
تعلّم أساسيات نظام التشغيل لينكس,https://www.coursera.org/projects/intro-to-linux-arabic,,No rating
توقع حضور المواعيد الطبية باستخدام Python,https://www.coursera.org/projects/tuaqie-hudur-almawaeid-altibiyat-biastikhdam-python,,No rating
خدمات عروض غوغل التقديمية,https://www.coursera.org/projects/google-slides-arabic,,No rating
حدث كايزن في شرائح جوجل,https://www.coursera.org/projects/a-kaizen-event-in-google-slides-ar,,No rating
زيادة عدد المتابعين عبر البحث عن الكلمات الرئيسية والهاشتاغ,https://www.coursera.org/projects/ziadat-eadad-almutabiein-eabr-albahth-ean-alkalimat-alrayiysiat-walhashtagh,,No rating
عرض اقتراح المبيعات ب Microsoft PowerPoint.,https://www.coursera.org/projects/eard-aqtirah-almabieat-b-microsoft-powerpoint,,No rating
عكس وتكامل تسلسل الحمض النووي (DNA ، RNA) باستخدام R,https://www.coursera.org/projects/reverse-and-complement-nucleic-acid-sequences-using-r-ar,,No rating
فهم مستخدم فيسبوك المعتدل,https://www.coursera.org/projects/fahem-mostkhdem-facebook-almotadel,,No rating
كيف تخلق تصاميم وسائل التواصل الاجتماعي باستخدام كانفا,https://www.coursera.org/projects/kayfiat-iinsha-canva-rusumat-alwasayit-aliajtimaeia,,No rating
كيفية إضافة نماذج تنظيمية في تطبيق تريلو,https://www.coursera.org/projects/how-to-add-organization-templates-on-trello-ar,,No rating
كيفية إنشاء صورة مصغرة لليوتيوب باستخدام كانفا,https://www.coursera.org/projects/kayfiyat-inchae-soura-youtube-mousaghara-bistikhdam-canva,,No rating
كيفية إنشاء قصة على الانستغرام باستخدام كانفا,https://www.coursera.org/projects/kayfiat-iinsha-qisat-ealaa-instagram,,No rating
كيفية إنشاء الفرق والانضمام إليها باستخدام كانفا,https://www.coursera.org/projects/kayfiyat-inshaa-alferak-wal-indimam-ilayha-bestekhdam-canva,,No rating
كيفية إنشاء قناة في تحليلات فيسبوك,https://www.coursera.org/projects/kayfyat-inshaa-kanat-fi-tahlilat-facebook,,No rating
كيفية استخدام البرنامج إيزيل لوسائل التواصل الاجتماعي,https://www.coursera.org/projects/kayfiat-astikhdam-albarnamaj-easil-liwasayil-altawasul-aliajtimaeii,,No rating
كيفية إنشاء لوحة  تحليلات التسويق باستخدام منصة هاب سبوت,https://www.coursera.org/projects/kayfiyat-inshaa-lawhat-tahlilat-attaswik-bestekhdam-minassat-hubspot,,No rating
كيفية استخدام ميل شامب,https://www.coursera.org/projects/kayfiyat-stikhdam-mailchimp,,No rating
كيفية استخدام التطبيق كونستانت كونتاكت,https://www.coursera.org/projects/kayfiyat-stikhdami-constant-contact,,No rating
كيفية استعمال التطبيق ساندين بلو,https://www.coursera.org/projects/abda-mae-sendinblue,,No rating
كيفية استعمال التطبيق هبسبوت,https://www.coursera.org/projects/abda-mae-hubspot,,No rating
كيفية استعمال سيرفي مونكي,https://www.coursera.org/projects/kayfiat-astiemal-survey-monkey,,No rating
كيفية اطلاق حملة اعلانية على موقع بنترست,https://www.coursera.org/projects/kayfiyat-etlak-hamla-eelanya-ala-mawkea-pinterest,,No rating
كيفية الإستفادة من قاعدة العملاء بتحميل جهات اتصال البريد الإلكتروني على تويتر,https://www.coursera.org/projects/kyfyat-lstifada-mn-kaedat-lomala-bthmil-jhat-etisal-lbarid-lelctroni-ala-twitter,,No rating
كيفية العمل على تفاصيل الموقع واللغة مع رؤى جمهور فيسبوك,https://www.coursera.org/projects/kayfiat-aleamal-ealaa-tafasil-almawqie-wallughat-mae-rua-jumhur-facebook,,No rating
كيفية بناء ديموغرافية جمهورك المستهدف على فيسبوك,https://www.coursera.org/projects/kayfiat-bina-dimughrafiat-jumhurik-almustahdaf-ealaa-facebook,,No rating
كيفية تحرير الصور لوسائل التواصل الاجتماعي باستخدام كانفا,https://www.coursera.org/projects/tahrir-alsuwar-liwasayil-altawasul-aliajtimaeii-biastikhdam-canva,,No rating
كيفية تحسين رضى العملاء مع تجربة ما بعد الشراء على فايسبوك,https://www.coursera.org/projects/kayfiat-tahsin-ridaa-aleumala-mae-tajribat-ma-baed-alshira-ealaa-fb,,No rating
كيفية تقييم أداء حملتك الإعلانية على موقع بنترست,https://www.coursera.org/projects/kayfyat-taqyim-adaa-hamlatek-aleelanya-ala-mawkee-pinterest,,No rating
كيفية جمع المال لمحاربة الاستغلال عبر أدوات فيسبوك للتبرعات,https://www.coursera.org/projects/kayfiyat-jamee-almal-lmoharabat-alesteglal-abr-adawat-facebook-lettabaroat,,No rating
كيفية دمج التطبيقات في لوحة معلومات هووتسويت,https://www.coursera.org/projects/kayfiyat-damej-altatebiqat-fi-lawehat-maaloumat-hootsuite,,No rating
كيفية قياس عائد الاستثمار للتسويق باستخدام منصة هاب سبوت,https://www.coursera.org/projects/kayfiyat-kiyas-aaed-alestethmar-lettaswik-bestekhdam-minasat-hubspot,,No rating
مبادئ التسويق على وسائل التواصل الاجتماعي,https://www.coursera.org/projects/mabadi-altaswiq-ealaa-wasayil-altawasul-aliajtimaeii,,4.7
معرفة اهتمامات الجمهور عبر رؤى الجمهور على فيسبوك,https://www.coursera.org/projects/kayfiat-aleuthur-ealaa-aihtimamat-aljumhur-ealaa-facebook-ruaa-aljumhur,,No rating
مقدمة إلى خدمة رؤى الجمهور على فيسبوك,https://www.coursera.org/projects/abda-mae-rua-jumhur-facebook,,No rating
Corporate Finance,https://www.edx.org/certificates/professional-certificate/columbiax-corporate-finance,,
Supply Chain Management,https://www.edx.org/masters/micromasters/mitx-supply-chain-management,,
The Science of Happiness at Work,https://www.edx.org/certificates/professional-certificate/berkeleyx-science-of-happiness-at-work,,
Embedded Systems Essentials with Arm,https://www.edx.org/certificates/professional-certificate/armeducationx-embedded-systems-essentials,,
Computer Science for Python Programming,https://www.edx.org/certificates/professional-certificate/harvardx-computer-science-for-python-programming,,
Entrepreneurial Mindset and Leadership,https://www.edx.org/certificates/professional-certificate/babsonx-entrepreneurial-mindset-and-leadership,,
Lean Six Sigma Yellow Belt: Quantitative Tools for Quality and Productivity,https://www.edx.org/certificates/professional-certificate/tumx-six-sigma-and-lean,,
Business Management,https://www.edx.org/masters/micromasters/iimbx-business-management,,
Computer Science for Artificial Intelligence,https://www.edx.org/certificates/professional-certificate/harvardx-computer-science-for-artifical-intelligence,,
Innovation and Entrepreneurship,https://www.edx.org/certificates/professional-certificate/usmx-innovation-and-entrepreneurship,,
Data Analysis and Visualization Fundamentals,https://www.edx.org/certificates/professional-certificate/ibm-data-analysis-and-visualization-fundamentals,,
Agile Project Management,https://www.edx.org/certificates/professional-certificate/umd-usmx-agile-project-management,,
Strategic Management,https://www.edx.org/certificates/professional-certificate/wharton-strategic-management,,
Fundamentals of Project Management,https://www.edx.org/certificates/professional-certificate/adelaidex-fundamentals-of-project-management,,
Introduction to Python Programming,https://www.edx.org/certificates/professional-certificate/the-georgia-institute-of-technology-introduction-to-python-programming,,
Excel for Everyone,https://www.edx.org/certificates/professional-certificate/ubcx-excel-for-everyone,,
Entrepreneurship,https://www.edx.org/masters/micromasters/iimbx-entrepreneurship,,
Communication Skills,https://www.edx.org/certificates/professional-certificate/ritx-communication-skills,,
IBM Data Science,https://www.edx.org/certificates/professional-certificate/ibm-data-science,,
Financial Decision-Making for Leaders,https://www.edx.org/certificates/professional-certificate/babsonx-financial-decision-making-for-leaders,,
Clean Power,https://www.edx.org/certificates/professional-certificate/imperialx-clean-power,,
Remotely Humorous: Build Joyful and Resilient Virtual Teams with Humor,https://www.edx.org/certificates/professional-certificate/humorx-remotely-humorous,,
Computer Science for Cybersecurity,https://www.edx.org/certificates/professional-certificate/harvardx-computer-science-for-cybersecurity,,
Google Cloud Computing Foundations,https://www.edx.org/certificates/professional-certificate/google-cloud-computing-foundations,,
Computer Science for Web Programming,https://www.edx.org/certificates/professional-certificate/harvardx-computer-science-for-web-programming,,
Computer Science for Databases using SQL,https://www.edx.org/certificates/professional-certificate/harvardx-computer-science-for-databases-using-sql,,
CS50's AP® Computer Science Principles,https://www.edx.org/xseries/harvardx-cs50-ap-computer-science-principles,,
Computer Science for Data Science,https://www.edx.org/certificates/professional-certificate/harvardx-computer-science-for-data-science,,
Learning Python for Data Science,https://www.edx.org/certificates/professional-certificate/harvardx-learning-python-for-data-science,,
Data  Science,https://www.edx.org/certificates/professional-certificate/harvardx-data-science,,
Happiness in Leadership: Driving Team Success,https://www.edx.org/certificates/professional-certificate/harvardx-happiness-in-leadership-driving-team-success,,
Leadership and Communication,https://www.edx.org/certificates/professional-certificate/harvardx-leadership-and-communication,,
Data Analyst,https://www.edx.org/certificates/professional-certificate/ibm-data-analyst,,
IBM Applied AI Developer,https://www.edx.org/certificates/professional-certificate/ibm-ibm-applied-ai-developer,,
Python for Data Science and Machine Learning,https://www.edx.org/certificates/professional-certificate/harvardx-python-for-data-science-and-machine-learning,,
Data Science and Machine Learning,https://www.edx.org/certificates/professional-certificate/harvardx-data-science-and-machine-learning,,
Leading in a Remote Environment,https://www.edx.org/certificates/professional-certificate/harvardx-leading-in-a-remote-environment,,
Generative AI Engineering,https://www.edx.org/certificates/professional-certificate/ibm-generative-ai-engineering,,
Full Stack Application Development,https://www.edx.org/bachelors/microbachelors/ibm-full-stack-application-development,,
Full Stack Developer,https://www.edx.org/certificates/professional-certificate/ibm-full-stack-developer,,
DevOps and Software Engineering,https://www.edx.org/certificates/professional-certificate/ibm-devops-and-software-engineering,,
Data Analytics and Visualization with Excel and R,https://www.edx.org/certificates/professional-certificate/ibm-data-analytics-and-visualization-with-excel-and-r,,
Data Engineering,https://www.edx.org/certificates/professional-certificate/ibm-data-engineering,,
Python Data Science,https://www.edx.org/certificates/professional-certificate/ibm-python-data-science,,
Data Engineering Fundamentals,https://www.edx.org/certificates/professional-certificate/ibm-data-engineering-fundamentals,,
Statistics and Data Science (General Track),https://www.edx.org/masters/micromasters/mitx-statistics-and-data-science-general-track,,
Statistics and Data Science (Methods Track),https://www.edx.org/masters/micromasters/mitx-statistics-and-data-science-methods-track,,
Computational Thinking using Python,https://www.edx.org/xseries/mitx-computational-thinking-using-python,,
Statistics and Data Science (Social Sciences Track),https://www.edx.org/masters/micromasters/mitx-statistics-and-data-science-social-sciences-track,,
Essential Technologies for Business,https://www.edx.org/certificates/professional-certificate/ibm-essential-technologies-for-business,,
Finance,https://www.edx.org/masters/micromasters/mitx-finance,,
Statistics and Data Science (Time Series and Social Sciences Track),https://www.edx.org/masters/micromasters/mitx-statistics-and-data-science-time-series-and-social-sciences-track,,
Foundations of AI,https://www.edx.org/certificates/professional-certificate/ibm-foundations-of-ai,,
Introduction to Kubernetes and Cloud Native Technologies,https://www.edx.org/certificates/professional-certificate/linuxfoundationx-introduction-to-kubernetes-and-cloud-native-technologies,,
Cloud and Application Development Foundations,https://www.edx.org/certificates/professional-certificate/ibm-cloud-and-application-development-foundations,,
Data Analysis for Life Sciences,https://www.edx.org/certificates/professional-certificate/harvardx-data-analysis-for-life-sciences,,
Cybersecurity Analyst,https://www.edx.org/certificates/professional-certificate/ibm-cybersecurity-analyst,,
Data Analysis Basics with Excel and R,https://www.edx.org/certificates/professional-certificate/davidsonx-data-analysis-basics-with-excel,,
Italian Language and Culture: Beginner to Advanced,https://www.edx.org/certificates/professional-certificate/wellesleyx-italian-language-and-culture-beginner-to-advanced,,
MicroBachelors® Program in Introduction to Neuroscience,https://www.edx.org/bachelors/microbachelors/harvardx-introduction-to-neuroscience,,
Basic Spanish,https://www.edx.org/certificates/professional-certificate/upvalenciax-basic-spanish,,
Information Technology (IT) Support PC,https://www.edx.org/certificates/professional-certificate/ibm-information-technology-support,,
Digital Marketing,https://www.edx.org/certificates/professional-certificate/usmx-digital-marketing,,
IBM Cybersecurity Fundamentals,https://www.edx.org/certificates/professional-certificate/ibm-cybersecurity-fundamentals,,
PredictionX,https://www.edx.org/xseries/harvardx-prediction,,
Fundamentals of Computer Science,https://www.edx.org/xseries/iitbombay-fundamentals-computer-science,,
Data Warehouse Engineering,https://www.edx.org/certificates/professional-certificate/ibm-data-warehouse-engineering,,
Generative AI for Everyone,https://www.edx.org/certificates/professional-certificate/ibm-generative-ai-for-everyone,,
Digital Marketing Fundamentals,https://www.edx.org/certificates/professional-certificate/edinburghx-digital-marketing-fundamentals,,
World Religions Through Their Scriptures,https://www.edx.org/xseries/harvardx-world-religions-through-scriptures,,
Stock Trading,https://www.edx.org/certificates/professional-certificate/nyif-stock-trading-professional-certificate,,
University Chemistry,https://www.edx.org/bachelors/microbachelors/harvardx-university-chemistry,,
Data Science Foundations,https://www.edx.org/certificates/professional-certificate/ibm-data-science-foundations,,
The Science of Cooking,https://www.edx.org/certificates/professional-certificate/harvardx-the-science-of-cooking,,
Circuits and Electronics,https://www.edx.org/xseries/mitx-circuits-and-electronics,,
From Database to Dashboard using SQL and Power BI,https://www.edx.org/certificates/professional-certificate/davidsonx-from-database-to-dashboard-using-sql-and-power-bi,,
Fundamentals of Data Visualization with Power BI,https://www.edx.org/certificates/professional-certificate/davidson-college-fundamentals-of-data-visualization-with-power-bi,,
Business Fundamentals,https://www.edx.org/certificates/professional-certificate/ubcx-professional-certificate-business-fundamentals,,
"DevOps, Cloud, and Agile Foundations",https://www.edx.org/certificates/professional-certificate/ibm-devops-cloud-and-agile-foundations,,
Introduction to Graphic Design,https://www.edx.org/certificates/professional-certificate/lcieducation-introduction-to-graphic-design,,
"Science and Engineering - Pre-university Calculus, Physics and Chemistry",https://www.edx.org/certificates/professional-certificate/delftx-science-and-engineering-pre-university-calculus-physics-and-chemistry,,
"SQL, ETL and BI Fundamentals",https://www.edx.org/certificates/professional-certificate/ibm-sql-etl-and-bi-fundamentals,,
Principles of Manufacturing,https://www.edx.org/masters/micromasters/mitx-principles-manufacturing,,
U.S. Government,https://www.edx.org/xseries/harvardx-us-government,,
Excel para los negocios,https://www.edx.org/certificates/professional-certificate/upvalenciax-excel-para-los-negocios,,
Habilidades profesionales: negociación y liderazgo,https://www.edx.org/masters/micromasters/tecdemonterreyx-habilidades-profesionales-negociacion-y-liderazgo,,
Upper-Intermediate English,https://www.edx.org/certificates/professional-certificate/upvalenciax-upper-intermediate-english,,
Product Management,https://www.edx.org/certificates/professional-certificate/usmx-product-management,,
IT Scrum Master,https://www.edx.org/certificates/professional-certificate/ibm-it-scrum-master,,
Science and Engineering Prep: Pre-university Calculus and Physics.,https://www.edx.org/certificates/professional-certificate/delftx-pre-university-calculus-and-physics,,
"SQL, NoSQL, and Relational Database Fundamentals",https://www.edx.org/certificates/professional-certificate/ibm-sql-nosql-and-relational-database-fundamentals,,
C Programming with Linux,https://www.edx.org/certificates/professional-certificate/dartmouth-imtx-c-programming-with-linux,,
Excel para los negocios nivel intermedio,https://www.edx.org/certificates/professional-certificate/upvalenciax-excel-para-los-negocios-nivel-intermedio,,
Tiny Machine Learning (TinyML),https://www.edx.org/certificates/professional-certificate/harvardx-tiny-machine-learning,,
Product Marketing Strategy,https://www.edx.org/masters/micromasters/iimbx-product-marketing-strategy,,
Cloud Native Foundations,https://www.edx.org/certificates/professional-certificate/ibm-cloud-native-foundations,,
Front-End Web Developer,https://www.edx.org/certificates/professional-certificate/w3cx-front-end-web-developer,,
IT Project Manager,https://www.edx.org/certificates/professional-certificate/ibm-it-project-manager,,
Esports Management and Game Development,https://www.edx.org/certificates/professional-certificate/hp-esports-management-and-game-development,,
Future Energy Systems,https://www.edx.org/xseries/mitx-future-energy-systems,,
Certified Supply Chain Analyst (CSCA),https://www.edx.org/certificates/professional-certificate/international-supply-chain-education-alliance-certified-supply-chain-analyst-csca,,
English Communication Skills,https://www.edx.org/certificates/professional-certificate/tsinghuax-english-communication-skills,,
C++ Programming: A Hands-on Introduction,https://www.edx.org/certificates/professional-certificate/codio-c-programming-a-hands-on-introduction,,
International Law,https://www.edx.org/masters/micromasters/louvainx-international-law,,
Applied Corporate Finance,https://www.edx.org/certificates/professional-certificate/universityofcambridge-applied-corporate-finance,,
Data Structures and Algorithms,https://www.edx.org/certificates/professional-certificate/gtx-data-structures-and-algorithms,,
Business Principles and Entrepreneurial Thought,https://www.edx.org/xseries/babson-college-business-principles-entrepreneurial-thought,,
Java Programming: A Hands-on Introduction,https://www.edx.org/certificates/professional-certificate/codio-java-programming-a-hands-on-introduction,,
Fundamentos de Microsoft Office para la empresa,https://www.edx.org/certificates/professional-certificate/upvalenciax-fundamentos-de-microsoft-office-para-la-empresa,,
Inglés básico para negocios,https://www.edx.org/certificates/professional-certificate/anahuacx-ingles-basico-para-negocios,,
Fundamentals of Google AI for Web Based Machine Learning,https://www.edx.org/certificates/professional-certificate/google-fundamentals-of-google-ai-for-web-based-machine-learning,,
